enterprise_id,probability
74f5a11ad437483db5caef1397e3fc5e,0.8963854574651436
64188b95a96e4b3398339379f854cd28,0.01817359622166409
5a1b75bdc4024d0e8515b60329cd9467,0.34026917566310017
f5ccdb00ee2846beab75ea4d576c1bc1,0.045943875092433785
5426e497490741b0b7ce03c912a195e6,0.08393772046399882
a50f7b33dec34e09baa3f52a7cf83fed,0.7360429292214308
1777446fb436418392b36cc83c0b363d,0.30604464234672524
c3ee609da1744deda0c66e53c166780c,0.5572807006168042
a57a5613d09c44deb14dbac3c8470f63,0.6464009898316925
ba9b94504d9d4b588ea34f190025f5dc,0.5486598707157352
a8f37c3fb78e487bb0c88b3c2621d931,0.18298729914178755
e37fcc1d49a5410ba2cebc5f9198c18e,0.7884943396616655
bd64ba1f5e90469099931e5f08193bc5,0.6004775802112623
321628112d964666bfa78c41de2ac7c5,0.15871981717691502
c8740602f0bc4b0f99bfa082a7c2f0ce,0.20623934703064473
d4268b8f00e44e46bfa6d94f97ff8c30,0.2755199149970287
bc2636adcf0b447eb50f75c8602e76a5,0.18874953625919133
92bfa59993d24762b7bca5dd67a26bc6,0.10341334979916693
aebab56154ef48bba35077649d3bafec,0.6137229551101174
f1439ce46ac74f7fa160af819e11b8f4,0.04993413152109936
4e7a30d9cc6043aba89463effe4ee09a,0.6797194128505816
330f49d2388446a0be1c33990b4674e4,0.7748280296933917
76c2103bc108488eb3e9bf22922adc79,0.7597130076498442
ac4b348c9b224ef4af12214bc0d22865,0.5643882008045585
6e18911547f64b4b937ab0e63a35cac8,0.018570878998488936
692be0a2323442a28b20a222aa6184e6,0.013766146690327575
40a91473f2474a2db391002874f67d71,0.3625174271140134
d9fb8c3928aa4ccb932014c7b813e106,0.4100597452816701
ff39a7a827dd49a0a8ade3195811232e,0.4997241167371464
b3a557ab971b42e1a7ab34303d003cdb,0.14917948147055468
52f05fea3df545efb84608d224e4019b,0.6637435371977402
a5777e0a5ac8411f89af5a2451d1ca59,0.24141198676699097
2a3161cdca8742b1a9034f6135c07603,0.10774705272010089
e6785b6ddefd4bfaaaf038a3d8bfe6d0,0.1241575994644734
7c9ad2d0416d4d5693cee6cac243f7ec,0.8168114435275537
f4cb108f88bd42788a2a71b98d817c17,0.1331388503760814
cc5c7fe72602499ca67e0e196446688b,0.7292547433979376
6cb9760b3934430a9dd74dab561a9809,0.7812618163676633
633133c7e930491584899a7322ff7a3b,0.7947360656280827
9387ea9977b444a2a82f06c81d3a94f2,0.8130715785617044
bca11ca7aca14628aa455ddd74d67fe1,0.22896766940908947
c5de3a0c6a97410b837c92eb5a198c52,0.24494342397078056
12c0f576131e49798d1cd925e88075a9,0.03139956846009544
1e3b1dec3be24167830cfb573ef1b53d,0.25567885459003425
c567eb853d9245189edc13e6e6625d96,0.7060777132268028
b95c7e46b5a1419baba156ce132813f8,0.24213342789162495
e495ef22b1b84778b442df4da7a06854,0.09991729156524716
7f376d50a177483db4425c2b0cf4f0fe,0.3330693385573075
515bd67444e54355bbe31db70fb958f7,0.6667172655579982
cc85340d18554e34a338a9527e873c76,0.19147608138648306
6923b9791aff4c1caa675216baa6216c,0.5362732078760556
03d9bc5ec4c64455844fad1541d93866,0.7202310724003962
62fc693a05bd4f89a5728666642775fc,0.6889168383735926
c2cf25be8464404d9d73943b4cfb3302,0.6800393078119019
638fb3d468254e5f8a7756bdfc1154d1,0.012205225372138568
67109c7f1b364abbb8fe7f28beb084ee,0.48166061124206294
52895a5bbc8d4767931d41e0d65c3042,0.14074280152920232
8870cf7d83f0453f9320420ad3d0bb87,0.2847684933691116
aed30e82c1694d6b9557c6cd2a048880,0.7377551973489832
6ec3e5b743764996a1a283967c7f1255,0.15599875478524683
153fb43c0e7e4e03b61ec2223a675220,0.569112852614066
a351b4fd79ed4e078ccee717395066e3,0.23755599253258686
4b8bdde881134778afdf5283e356ec4f,0.11081022910857258
4bc6cf9453f448c5980380c86177f523,0.7218080920568595
89e85e93f0a141bf91ca8da82a507754,0.3881115055338095
9e6688c387a54539b0515428d914fe8d,0.4173091108016685
dedf9accdfc143c08c935a0b9a25a9a6,0.7408186932510338
313754d237bb4dcfb349e53e2e095916,0.2546315113586014
41a3d7d63f02466a9ace37da6eca85fc,0.05438527594849529
5f692f8e71074513a87fdd100ea7f2f9,0.1130917813705579
87d1b73925d6402cb7ae0ef74c6d048c,0.32232315303161
b443a67083544f9a9744c2489c68cf2a,0.6378620797724657
3460486dec5443e88dd99cf922671a6e,0.23839658826473908
9d8a7c9ec75c4899a2673ed5f296aec3,0.1065790589441382
effde98905234d8e823f02dfa08dddc5,0.49148576068763444
d63d1475f7f84bc28f42d07de549b977,0.07552462901279354
eafaafbaed8b4c30a7a4e7096162aeba,0.18337292275936706
1d70aab81a95497faa5d49c7d50c3b4b,0.5446963567318411
a54dfda59cdb4b7fa37f5bb079f759a3,0.11542308997056783
5429edd05d4d4fcfb2be6d8c04cdfbdf,0.1169764326883227
a93bfa58068148329c913a81b0ed4fc9,0.6487636324122034
150bda7c2add4a06a5a7de54370badbd,0.5825882147889907
46fa21035e9c4c1da824746e5e18d1a8,0.090892034750764
82d2366f271d4c59bc8cb4ccd5bc5dcc,0.6054299524549508
c2b1683523ef4fb8a383565e2cb6f845,0.03334260708029436
91e66f768bce484cb9890218514e0e81,0.18011285965735743
c2420f909b984e37b14c85a5e8255592,0.10512803044004365
5b74855be00640078c628ba5bd14dedb,0.746755615100904
a01735ba1def4ff793bae3e797b42ef1,0.10211285320756652
6e94b9a7d0aa46d0af9aead099c1a32f,0.8980995673656632
c658970ccc4348c983f86d2e82d14222,0.0542421150561819
22593718dfd44c99b76d0b277147c141,0.6126603176494837
ec823ec0d441456d98c6282b86196b51,0.23432199010674867
cc4a38715a5e48c6b4a5e621a6b7742f,0.12527046001340517
a067d426e6ae4315ab7c48408b9e1e39,0.1154334446532644
7f6232bcf52e4b93b9fcc11a3687f808,0.18387415025510725
55df8c08025c4f84a3662c1d295ac0f5,0.47944449900813363
e37a187d59814d68b3583e414340c6da,0.07209295102821159
96363bcfd6d54b528b96fe62e14b43e2,0.5461944996413034
bd9b6133d7814b3488810a60944181a8,0.2355112287292906
c9702f2680fa455589fd770c2ff29166,0.3378472081909509
28c1cfd6a8094831b69beccd391cbcac,0.294403465992531
cb1b57a631af468285b3a5f92ba4935c,0.2561651627542417
d488d2370acd4fb08b5fda4e41ca6f86,0.019220562581601645
01f30e7becd4495cbae1b1fc892eb1a8,0.5227206841548246
d8b9700be458446cba36c48f27468ad2,0.16755680649043322
bce8ab746dca4f71aa5a228833ca9628,0.2707805493404188
af04148c14134155a99a3fc9950d73a5,0.7849730624113594
c1c2de3e6b8d4d1d876044f84ff3b414,0.09300884076628547
23f178bd29da4bb8ad833ae508f5e406,0.42148142856897963
af065a4415c44eb0a88beecab4c89e1d,0.12726826434069344
5f741da734354e2d9c09f226d6962e48,0.8154683845312986
f98ac33f70f64ae58178b510efca5676,0.6619959241563791
1eeaea46f0b94eed93385ec98dcec5bd,0.04298857050527516
cbe4a4a8c31b4ece8d1d81bd18f6130c,0.019598683747239245
437ae33b578d4cc38be3068eb6b76a49,0.08054518578312651
e82c6f58260b4d80900a8ed74436f5bc,0.08162198601114358
06267ee63c404a4a808908e986b6007a,0.11255244939112849
e585884372b840919753151156496837,0.039068720143973897
33057ed60b7e4786a72cd8ca6952753f,0.3619199380628803
5b6fdb5752024290b0c9c3207a1f0951,0.42437318293980664
8e525a8046574893bfb99d2a300b30e6,0.20306553021457346
480809c6fdd846bd89f15b4c1c326ec0,0
ed3a322514514297939b284e944656e2,0.3911727274991296
2d4fa5237aba425397552f59ff02e670,0.10291824132448484
b364c018635a4614847b95f1afb24857,0.5524727049422914
d9db21df4faa4f328f687db6e3f0dcc0,0.2384645464322923
9f291e91a42c44cdae13d1c34c239265,0.5941167394516417
cfa2c304406645a59f5a30d938af3844,0.1045279430902852
0b9a964053014ee086ed5e47942e18bc,0.741022611150647
9f3eeb40d27d4a43aedd52f32f4c6251,0.39703370003377975
45316ff6eb1346ae8d5b95142a937ba3,0.7598865575867797
0b30959dd8b14bbdbcbe8c61e1448955,0.1027168461007685
7a503117d4bc45548aedb6b8dbc5ea8a,0.17545288158948782
30aabfe31d054e73b819973a9ab8a29d,0.024336810877561017
b3fa4a3109734adbb27d0de77fc668b4,0.06403833119982416
1677a8f993fb4ccdb1486edeefd819e8,0.0888714532501009
1729fa6cefcd494890b18035a07f831e,0.4890695361440077
6e0efa69e5a847fcb552c286d5de1133,0.08956963296230694
b822847f50e24d2ebaaf9ceccffdb2b1,0.0170428034085323
38d39038b2414e558b4302fdfa9b6146,0.31231305599797293
e5547c1eb295465bad1418633d172b5f,0.06746027036417804
d135fa95454140d1b82df0ce0489b6d6,0.67354905489707
56ec04571161419aae6685907d8677cc,0.10489950976531434
964bb94cea1c4c7aa228cbf29500cf9a,0.1027534869540636
febf95b0e8bf4a26996198e255884836,0.7828446146910517
46cbffc3d5fc493196a1ed7cf0337b6f,0.24608715770687184
969ed6b943a244558e1b77e4668705da,0.5551433881357046
e3a72aba1f654136ad548d073cf726a9,0.1482062887037689
8489051215734665b59177b34682ee9d,0.4014525044690834
ca86af4a14544c55929e48fa4567e46a,0.5204009025180039
e45a483fe6e94946b572ef9a80379b95,0.38941795717148864
f8b5f2f2952a4a87a774f2a7f14c04fd,0.6270202082726528
a79b63760a6948fe849757f313d2f86d,0.44936859697361636
8a000440e91644fc8c7feb5dde0d54ed,0.22750998576670214
3b5724f1c54c4d058ea255958d379e82,0.5616998857294164
f7ae154b222a41ecb9a0d2cf6d08875e,0.056224050070053065
af6e0ea9d9244f2cad58bf78aebb36ab,0.3805158688412449
5dcc91c0a53840aa923e397cbcb55ba7,0.2553466883086081
0e19c7f9c5444ff6823e0db403b852fb,0.6669199016801056
7f36960d933f4764ae05c150ea80476e,0.7254534852269954
5dc01bf6abb04305a09cdb9309dd3771,0.055414677931715194
1729f328b38a4b53bcddfd386f6c81ae,0.15217279021748628
7aae23da83fc4fdaa41d3632e457e79a,0.4681735869156232
8321c1c6468a457bba043da660e19281,0.2639150836891738
3a49c3f2d65b4968b51d79b4c1523b8a,0.005984006029821002
6dca7c2eb57c460ebebc4a9b6de5e538,0.03706499875404416
e08d9b502ffa47fc8b737cd0d17cbef2,0.029811599322571977
77b95045bdff47d78d3372e0e8db9ba9,0.266349658677521
eeca0476ccd345e1ad7e935703ad41c5,0.13689986512222793
900fc0f7bb3642d9b61f4da4b558b38b,0.747173615952812
9da5e6c9d7444dd5b1ee6fd0947df4e9,0.4471439278183193
00cda724e0dc43debda1102e5713ca11,0.4338135585045698
a1d25570b9464d90bfcd9d1125f84c53,0.10638266723117776
d9f90c614cf24e959df29f2ea4277dac,0.006892452412033661
35efb8c07fe04a7bb5d0ef5cfa73ae27,0.059995117902194965
f4dbe0addb7343d38ba7e398021292e5,0.018261830997861692
0710811576a64671a2585ccdf374681b,0.05484803887755028
c849d7bbc08c4151ba3125486f79f5e6,0.15269396850679842
3e3be49a705a450f86e27e1b4de7d2f1,0.617640596508545
eec0d58296f3405c9c99703c1097e105,0.3076099029276741
8121a66ba9474b5a9222a5179767da51,0.1443287054428411
5de5604c73aa4d489e861bd09f54a0bd,0.49368948340599933
b45a2e649a3848988d2e85adf533b034,0.19359132378230207
f686e00b0319476fa636706069c04b6c,0.14930715530591623
95234dcabc544d839dde3bafe9a2fca6,0.7582847115784721
58963f7a4e254b4a9dca2e8dcadc1e9b,0.1183717589221741
c0690723a89049cbbfbdf53a4cc7cae3,0.31544556790801337
c0061854ab5c42ed90dbb3b8aede7811,0.11667094060373574
b299d59cd844430aa6871563ae64f0db,0.10123082965089568
f95404eb981f415693bd0a90f80dfc81,0.09538517735651565
e0de000d91264df2bc3e710b8eeb57bd,0.03526493062166938
3b43ac6fef154c35a589abe79ecede8e,0.562968576393231
e365b24600364033a117b19a64acb2b3,0.06735645295739898
8880b6b92e5e4d868cd377e3d67d40c3,0.02881958562632907
bd0376c7137a4b8fbbe33304a5a138de,0.43325066917975097
e2c2e253ef9f4d59974f740c29cd8675,0.294279310352518
7b81dec54c0c464cb177f1d926d447f3,0.8178178525564228
a39574bc21124790be027f624d98e754,0.03572753623618271
ccf74823eb5e4821919b9d007dd58aa7,0.6268478793930723
ef9cc1be411942f4a00b4fa294f3dffd,0.2539892081492775
4f72b9d3313841dab3e455ca449a52d3,0.43717875941124623
b7f6f2ef9d60476d93768a88cbfdb33a,0.1952431208856732
d69a3eb0d4244d24b1fbeb1b20b00beb,0.5144100676444883
8b8f83aa021943239c7df62335cc7d7c,0.32946000791466334
a7e1a1d1e99948a5b0071da178bff016,0.008372164579762932
dab59375ceff41a3bd1a84b615d5c98d,0.4488774248084313
9539c1ac52b4464d9e5e2a1a9480508a,0.009928097811836642
c6e14e5b34154d9db7367b29f058ca3c,0.15781678364727403
5f604b5c774e46edbbf6c30c8b8c950e,0.21464537926070712
19f0b1a4eb174d9da232192b1f885f69,0.17615134127289692
fd40b2dbe2d648e48b6421d142ef423c,0.08775776504416173
e1ef1e04973c4092805b445c9dadf2cd,0.03118900644836987
3360049e335548c3923527e24d721f3c,0.1026921475894648
1d5c28ae911a49aba56c5841dac38d32,0.27376326657572436
e572151dfc0f4274a29c22ae8f8887f0,0.30690772244992454
7cf4230e48ac49e08f5dd933f7ac6e4e,0.48393033539610386
4da7f603d6f44839afb94b1245abe4e2,0.02930907892362987
2e4fc7747cd5402e97477b28737958c0,0.2167531509396711
eed6f4c8e42049b1a84cc77d61fd88ac,0.19959280729541307
2e768097a2714158a22450a5f8d118f3,0.41173892999857237
93bb3dde7b26404989a9d1e5a93cda78,0.07513518844733975
db1e27bdaa8a4157ab6b731357737848,0.0028542378357337265
372481ae9d7047e68b849f624255aae0,0.26309875387563025
243fe27ad1e14d0b8e667561ee3e036c,0.34910886793044227
50832790bec44b229a4d7450bb3155bf,0.13596382445382124
08f73f5fe71d464b80be245e8e3346ca,0.07903296800957262
edcfa0b85f5f49a9b0598ca3fe6c390c,0.7094937061993614
62d5aa96e73f48fca225be3e0c8c1cc4,0.4630294655861453
2c68db59bf3f49ec9ab87b657ee3679c,0.17128925966439193
7ea614b942e14792ae2c03810dfe49a8,0.08875974557197484
abd2416321c24c19ae7f0c54caeed227,0.14107552083298389
d7d4a3dcac604e16b623ed65c1301839,0.48040426838919087
e6a60bef2845410981b26ff3b1aabd53,0.7238918799206888
94e67bb309174b5ba5656ec7128ca45f,0.15610872411021703
74ed20d5ff0543bda35d1c30eba56ca4,0.7223843848615603
ccdb0b8377f84cbf9b98a568ecadf5b5,0.12711583002506907
6c1c4cdfa303423e9830e7f4f23c393d,0.026304700060257095
f797f75397d44fd487434188a813563d,0.007002472773435725
8847e2407faf41568d87efa73cdab93d,0.3431452447499909
57cbfc3570584d3d84c964798f78d10a,0.06705865946018875
682b14b06f5a4aedafbcad7dee74b9ed,0.5707457055062578
5cf3072d7fc840479e909a9bd2dc86db,0.43272131836658007
163b98d101a04d4fa8ab0af0a2553e25,0.15771067871614627
585ad13f76574092909ace85fb185165,0.6536089692070083
bb2b950698074764af8370a695433045,0.006410103101069274
bdd73dea2d1f4f68a7d620930bae813a,0.7709614466801996
5ec78e930bb043a7afb65411ddc83fb9,0.6140930692529526
cb2d0e8e237949c19ff0199b1527dfa5,0.1937370852930559
351932c8d7114658a02dcb2a4092e33b,0.6332877575048185
ee9914b2bb314b30bb4c95a44276f6a5,0.136178741207678
3063ff32292d47d6b6630369b7f6f29f,0.5779880705692367
eca66c615ec44536bf1c19a6c3ae5531,0.03837032508025124
77c8ca66d7c3435b936aa1de4e42ab00,0.05020468441540627
44c18f81b5094f94b23ea6d2022d0f18,0.13273962167545744
365b60f1b2ca4f3f9ad52e88a6f9a43e,0.16702671639664407
6d1ef7304f6a4632b901d04659f9e4f3,0.217643256009606
037e1b8595244d1aaf63a3cf814b818e,0.032327495392733316
c2618008f01e453499ff93d88bf82daa,0.08063393567566281
93d9920e08124cc8924ccef5fac18462,0.7045029572669684
2745bbc002e04a5f8386bb350bc57c1c,0.7429984996914502
1c6bd2a06dc54d6ba152376734fef8fe,0.21299051419243542
34f24b855af042ee8ab661447426b64b,0.1474164527198817
f222fc3756154d45a063356137850536,0.03128752319308676
e6a6fd1e75804bbc8cb1b4306aec1616,0.45030404677716973
4fa49339e9aa40a6bf706143311531bc,0.47001363800170065
f3dd7a8d87b146c981293e03ec514f4e,0.41900594642169614
a5e0786358984d19b82a5a86f69fe079,0.9108649075971468
5133cdcc5a6c4f8c9c3db9faf4d6f6f6,0.24932293712736198
c110717ac9ac44668a02e35f9baa7448,0.28448967264141783
43a30365f26f4d07afb643a9c5eddb82,0.8506673331404688
57735fae18014fbb94dfa0eb22a2ddd7,0.17326477589816416
06838664036f4f8db8426eda49cbb6df,0.023688094677413313
a5b6321eb944498badfa29732d8a89ed,0.08974751685459449
b192368f6dc54a0280f4bd568a7598aa,0.3015461725441654
6ef253ff3b3a4e3c914c0381417e9dc9,0.6701411368479289
7962c703a4944705a05ab2336b4aa342,0.05867466295073949
925841fa7d0046adbb2bccabac23f928,0.39286622832015367
c8ff4ddaf5b54543b05009c4b35f749f,0.1566150300839538
bd685cec19f6497fa044cba260e9a25f,0.7118175369819821
3a4a7a7c3ed34f93a9f7b0555e9788c8,0.41496863456090377
bbe4ec53073e488ba0d4f68b41eed38a,0.6252094240102475
68f333216fd14278b359d12cf6dd3b84,0.07641437526646339
1ae4c05f32bc433c869031148327983e,0.6137083255712262
e7e34a4696c14be4af99161e6e0c6de3,0.07785520837423109
8239b1a5e8ad41659e721226c3e83751,0.9085690308187253
2516621543c14e4c9a9251702fa955e8,0.047757345440488985
d80d4b00b9c6410492e351c6a9fba212,0.2000422128900247
8e25fa4ae53149b3b3ceb6b26b3e1514,0.46762625691098947
7d254a63852b4134b4137cd1acdfc7dc,0.04557298371641925
838be20a7cfb476dbf97e1e6e918371f,0.1525786656709659
91fe0e3b427144b4ba80dafea613cfe6,0.13253109740326766
302138a746b54ec39e26a692335ce5b2,0.08906146072815448
31cbe6253a894584a11eade94fe2a92c,0.08853835416486679
492f5b1dda4b4558ae3a38dd74733507,0.021756547351072925
5739ab90834240cb854b66eb8262d41b,0.611136377425164
c312b04c05934bab9008932afad0aa20,0.11008532957241066
c472831a30524624be946a9e5ba3c8ea,0.4957796022293476
5165f6fb39d44477a544daa6a513d4da,0.7727568969899422
46dece4477e14177bdd328c593c51947,0.2490405913474924
97c47b9560b8494cb6b08df8be401682,0.0879572756959623
14a1437ffa90444ba877988c94e35d1b,0.5970985283264266
0664ce46739c4c6994f2bccbbfe78b79,0.6857555914142223
ea781545582d4cf397c820e6b42855fd,0.824655910491503
3b0051060ba04d2aad8d070f9ffe0545,0.24975118933589907
ffa45df7df324d2d9405b2cb3154eb6d,0.10618923916995637
c046ee89d0d842ea8a25a61b8f145a74,0.14691001339510118
e107fa9e7c4b44569ef7dfd6b237c691,0.12715912283124323
381ac9019c4f4191bc3ad6e4591c6daa,0.04436822424817025
27b6d97a123f4796b64ca642276bdf39,0.5176703244778937
d7d1f7ddf29f4a908afc7907854f0bb2,0.7103305292905034
7a134249ba1a4f2a864aa05a78bc1ffe,0.2672708396265225
92aca57a19604d8a9b02d377d6d9c442,0.03218840298560278
f151fd186fae4c079b75c7941e6045bc,0.2714221806177055
a35a3bcc246d4a8ca4f4024a00eb6c68,0.5802617403985044
159e355b309b4cc988907e38f4533b35,0.7018591538666211
a7a41b8445554b9fb571b3ad7a118f5c,0.27870629991468693
e667930f507a48bda1a39e73036ee27a,0.00577053646126097
6d7b4836126e48c58dc92db3e981bbeb,0.038071803220983746
7c2d34c27b9d455babc0722014e7bd74,0.5670710880111901
691744e05c004cde995f8aa6a47cf7af,0.008209642613639476
8a13fba0491349f9a4a3384862fcfaf5,0.11673743679360114
6cb262e59b0f4dba971fae30a008c52c,0.027978791935805304
a46803f32a79494986baa4e65f9c587a,0.5542738107592375
108df56c85e741c0b1e297ea5b7f86c9,0.1493042962015677
3849c30282134583bba112f0cdb070cb,0.260453156358379
2680890c54f9421a8b17285f9bfef83a,0.1913612393990326
326a7dc7595241eb838e93ea7d31de1a,0.07045169196869518
b40d68c03e9b47b797e7717810463572,0.06271053749018234
53573126d18a4a41a0d6f4a3c48fe7dd,0.7255727948219062
833f57151bf549e9b867cf54c5b60be0,0.7385460031875243
f94798e5f90f4bd599fea971ff227ef4,0.4095820084531144
7629869e60c84b22bf151305543e8728,0.4315592855328072
3e5c2290c14b4a3aa98ad53d3b395ec0,0.07403489518946407
7456bac98ec649dab9f32b5a963b2b48,0.10104585657708316
55816997456e4cc7b5ef9ade172ca2d5,0.40861601287401816
977987e378c74d8a98b5300bc5caa969,0.610338523746075
235e58118c844e3289fc7b3f0cbb4ba5,0.2848075832923168
22b1da76125e430592ccc13037aefe84,0.5411177058789052
f5d1db984a5c47e8ab91407a5cf15a81,0.3248450391632748
eb68952693ad4a63b729f94a72ad8199,0.0749960206643451
8d19ebbce6a641c2a33a3d6b7c53d5cc,0.09661953449696076
b7dbe713f8114c15ad47bc34c526c0fa,0.11991942713425845
889a23581b4441c2baaf2da32c0cdc33,0.7082857766430367
2f55d0e369b84531b4229d98f080ff86,0.12579011139832172
ceed83b5a84d4eb9bde3e6d08028194f,0.47049706404050734
7ef86500df4446eb95e820872476409e,0.5516739453643181
b94697ea4a444891ab96cf68846026b7,0.4327865981745041
2a3d33ee31914ab69d3074b825b2149f,0.7552777082075466
06761bffb3b44e00b9dc4a58268a46d9,0.4191388452319059
77c74de072354afeac0999068b39e5c6,0.47532675779913747
f1f3517f607e405c86e64434a6b549eb,0.34163584799414587
d0f4c8c7a4cf49378cb64ef4353c66be,0.2755055615483869
762dbf6cff3146e39d913a04aac9757e,0.17216703137161676
20d9a932bcba42509c47f057ca8d1a0a,0.4489967033143211
b362d03a6763422999d0f9e30fc307cf,0.06991977518617024
b3daf93777c0491588f7b75d5b4a3144,0.7946944443086489
2ebcfe6d97d74043acb1ed4211f513b4,0.6057455110673932
41287dbe85234690ae20f508975c0379,0.1277479036359759
2d2cf5f78a6149a5b35a5e2eb04d5077,0.24438635477165008
c8db3ad21c9e408f8b3d9995bc296fc2,0.2625269286726129
5c55828f0aea4d0293f8c0f5f63733c5,0.2728632047736904
904e62ef76bd488c83743bd34d082615,0.1128852192702665
f6f31844a64c43a3ac711f5c6f848045,0.4158359345763201
1ac55019956541249e79f9907ecaffaa,0.7427786333083709
3d2834ba70af40888c9ca85d23e84f69,0.7197060526510738
055c7658847145c3a4ae2eb30159708a,0.14508519917707227
355a3c9b70454f1a9facc8f31d983000,0.8365971730353167
